Date,Future,PX_LAST,DAILY_RETURN,PX_VOLUME,DAYS_UNTIL_EXP,,,
12/10/13,K14,17.6,0.005714286,3828,165,,,
12/9/13,K14,17.5,-0.016853933,1920,165,,,
12/6/13,K14,17.8,-0.013850416,2775,165,,,
12/5/13,K14,18.05,-0.002762431,3761,165,,,
12/4/13,K14,18.1,-0.005494505,5611,165,,,
12/3/13,K14,18.2,0,5947,165,,,
12/2/13,K14,18.2,-0.002739726,5699,165,,,
11/29/13,K14,18.25,0,975,165,,,
11/27/13,K14,18.25,0,2319,165,,,
11/26/13,K14,18.25,-0.00273224,4412,165,,,
11/25/13,K14,18.3,-0.002724796,4400,165,,,
11/22/13,K14,18.35,-0.010781671,2725,165,,,
11/21/13,K14,18.55,-0.021108179,3178,165,,,
11/20/13,K14,18.95,0.013368984,2452,165,,,
11/19/13,J14,18.7,0.005376344,5702,165,,,
11/18/13,J14,18.6,-0.008,3268,165,,,
11/15/13,J14,18.75,-0.002659574,4889,165,,,
11/14/13,J14,18.8,0.005347594,5644,165,,,
11/13/13,J14,18.7,0.008086253,4590,165,,,
11/12/13,J14,18.55,0.002702703,3746,165,,,
11/11/13,J14,18.5,0.002710027,3086,165,,,
11/8/13,J14,18.45,-0.016,5043,165,,,
11/7/13,J14,18.75,0.019021739,4651,165,,,
11/6/13,J14,18.4,-0.013404826,3219,165,,,
11/5/13,J14,18.65,0.005390836,2193,165,,,
11/4/13,J14,18.55,-0.010666667,3867,165,,,
11/1/13,J14,18.75,0.00536193,3568,165,,,
10/31/13,J14,18.65,0,2764,165,,,
10/30/13,J14,18.65,0.002688172,4352,165,,,
10/29/13,J14,18.6,0.002695418,2776,165,,,
10/28/13,J14,18.55,0.005420054,3490,165,,,
10/25/13,J14,18.45,0.005449591,3033,165,,,
10/24/13,J14,18.35,-0.002717391,4059,165,,,
10/23/13,J14,18.4,0.005464481,3450,165,,,
10/22/13,J14,18.3,0.008264463,3066,165,,,
10/21/13,J14,18.15,0,4047,165,,,
10/18/13,J14,18.15,-0.008196721,3845,165,,,
10/17/13,J14,18.3,-0.031746032,5199,165,,,
10/16/13,J14,18.9,0,5749,165,,,
10/15/13,H14,18.9,0.013404826,8426,165,,,
10/14/13,H14,18.65,0,7436,165,,,
10/11/13,H14,18.65,-0.026109661,7468,165,,,
10/10/13,H14,19.15,-0.047263682,8898,165,,,
10/9/13,H14,20.1,-0.007407407,7908,165,,,
10/8/13,H14,20.25,0.035805627,8317,165,,,
10/7/13,H14,19.55,0.023560209,6510,165,,,
10/4/13,H14,19.1,-0.007792208,6018,165,,,
10/3/13,H14,19.25,0.010498688,7662,165,,,
10/2/13,H14,19.05,0.013297872,4333,165,,,
10/1/13,H14,18.8,-0.015706806,5768,165,,,
9/30/13,H14,19.1,0.015957447,4740,165,,,
9/27/13,H14,18.8,0.008042895,3811,165,,,
9/26/13,H14,18.65,-0.013227513,3841,165,,,
9/25/13,H14,18.9,0.00265252,4733,165,,,
9/24/13,H14,18.85,-0.005277045,4562,165,,,
9/23/13,H14,18.95,0.007978723,4737,165,,,
9/20/13,H14,18.8,0.030136986,6730,165,,,
9/19/13,H14,18.25,0,5136,165,,,
9/18/13,H14,18.25,0.005509642,2883,165,,,
9/17/13,G14,18.15,-0.005479452,3244,165,,,
9/16/13,G14,18.25,-0.013513514,3641,165,,,
9/13/13,G14,18.5,0,4356,165,,,
9/12/13,G14,18.5,0.002710027,3559,165,,,
9/11/13,G14,18.45,-0.018617021,5103,165,,,
9/10/13,G14,18.8,-0.01312336,3973,165,,,
9/9/13,G14,19.05,-0.028061224,4962,165,,,
9/6/13,G14,19.6,0.005128205,5197,165,,,
9/5/13,G14,19.5,0,2965,165,,,
9/4/13,G14,19.5,-0.005102041,5793,165,,,
9/3/13,G14,19.6,-0.02,4587,165,,,
8/30/13,G14,20,0.002506266,4457,165,,,
8/29/13,G14,19.95,0.007575758,4242,165,,,
